key,localPath,contentType,cacheControl,sha256,sizeBytes
audio/chill/chill_013.mp3,audio/chill/chill_013.mp3,audio/mpeg,"public, max-age=31536000, immutable",80fb3edb1ccc10eee7f4eefb2d52daf466774fa3acba1dc95f994910be5fe1ef,5801734
previews/chill/chill_013_preview.mp3,previews/chill/chill_013_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",8bd1ad846d6f38ea969ac662dd8e168f15c3fc6422c779864c6539fdb6c83108,360847
audio/chill/chill_014.mp3,audio/chill/chill_014.mp3,audio/mpeg,"public, max-age=31536000, immutable",b381b20c29796bdf49dc0b638964fc4593348754c93dd5bdc171dcbb7115eb3f,4077025
previews/chill/chill_014_preview.mp3,previews/chill/chill_014_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",2e80831e81c4f509b70e942301b5e76529aeb4ee4388e57e98e4736c126a4f61,360847
audio/chill/chill_015.mp3,audio/chill/chill_015.mp3,audio/mpeg,"public, max-age=31536000, immutable",1aaf0d92086dabff4f23b7b942fdec607185237c5716f5bcde2fc4dd56d2c7a6,4051321
previews/chill/chill_015_preview.mp3,previews/chill/chill_015_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",3d18beeb4940d08ff84d7d30ca43bc8919e0215de2424ccdf149322b40bfa7e8,360847
audio/chill/chill_016.mp3,audio/chill/chill_016.mp3,audio/mpeg,"public, max-age=31536000, immutable",6f43b9b5885d55ec892574d152d390d14f38e2183cda3c1bf4f96b07f37e4fac,3193669
previews/chill/chill_016_preview.mp3,previews/chill/chill_016_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",4556a90b12120affc43bd7ac2ec87f4551ce63e803ba8b0c9bf562090018f59e,360847
audio/travel/travel_007.mp3,audio/travel/travel_007.mp3,audio/mpeg,"public, max-age=31536000, immutable",af095e2a2b9af31059aa164761c0afc94840c6d4fee7406c003af570b6c59383,216963
previews/travel/travel_007_preview.mp3,previews/travel/travel_007_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",0b73bb5afd234679cfd92e22dfa10ce8fa1bd7a7ba9a49a983404949d2284be0,108504
audio/travel/travel_008.mp3,audio/travel/travel_008.mp3,audio/mpeg,"public, max-age=31536000, immutable",d8bc81befeea1764fac6fffaf0249d7de6886f43e073bc42dd7468c2a590afcc,549868
previews/travel/travel_008_preview.mp3,previews/travel/travel_008_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",b2a9b5253871867677fa266a034264db2038a090362de7c5afcd5c5db345cf81,274956
audio/travel/travel_009.mp3,audio/travel/travel_009.mp3,audio/mpeg,"public, max-age=31536000, immutable",7bca0c3780603b0e6ece608aefe766e802fa661635274d5230335648b99aa68c,1099066
previews/travel/travel_009_preview.mp3,previews/travel/travel_009_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",8ba9df646628f7a2faca9ca2421e1b7309fbb73057e3eb4336a8e0fab29e2a5c,360847
audio/travel/travel_010.mp3,audio/travel/travel_010.mp3,audio/mpeg,"public, max-age=31536000, immutable",1cf0773f343be6782190a39a28a1ec3fb30476e213156e2f985514f66400bf6a,1357365
previews/travel/travel_010_preview.mp3,previews/travel/travel_010_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",0e86f8acc4ed2b06c4a123e3486cb08f3ded9de82085dde8d4ee47a7d8fa9826,360847
audio/travel/travel_011.mp3,audio/travel/travel_011.mp3,audio/mpeg,"public, max-age=31536000, immutable",c33a84a1968d1702f4369535dd28f3d93f70ff12aa5f702d62beffe86119ea1a,1318495
previews/travel/travel_011_preview.mp3,previews/travel/travel_011_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",e37220a868eda2f7804f3b6ffd8954d46a883aabb62dd8213e0821ab58dd9736,360847
audio/travel/travel_012.mp3,audio/travel/travel_012.mp3,audio/mpeg,"public, max-age=31536000, immutable",5e6b10b91cb952db9873056fb67e9285eb713e2e22dd1ed7c69c9d4e21a4a065,1425074
previews/travel/travel_012_preview.mp3,previews/travel/travel_012_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",5d566bb0ce76b0063c48447c76c3a25f3e6dcc6aab7e0e9a58ddfe2d724fe56e,360847
audio/action/action_007.mp3,audio/action/action_007.mp3,audio/mpeg,"public, max-age=31536000, immutable",4e04d0328b9a91cc6903ece2f1e0202627523615a065240522954a670be002f8,1975527
previews/action/action_007_preview.mp3,previews/action/action_007_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",37df8ef98f22c3851b8a5ab77be3a9e86e0bedd029f730570abd0f08b790f9ef,360847
audio/action/action_008.mp3,audio/action/action_008.mp3,audio/mpeg,"public, max-age=31536000, immutable",c2932eca5e5a0e3be28232142b1534739d1ee025274e003ea66c959f5aadd8f3,2963582
previews/action/action_008_preview.mp3,previews/action/action_008_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",35ebaaf7a0d7f5a1fd57cf3d1e9a7147b142b8e3664e5112d24137f1db7dc16e,360847
audio/action/action_009.mp3,audio/action/action_009.mp3,audio/mpeg,"public, max-age=31536000, immutable",cd5a5e6d3b5c9f0d6975998ab4e5af086c80684422e0b8d8e566087e0c3f88ab,1387458
previews/action/action_009_preview.mp3,previews/action/action_009_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",73fe503d34ab94282a30732ca8222b09f0a904f4f76b304e2665bb77673e770d,360847
audio/action/action_010.mp3,audio/action/action_010.mp3,audio/mpeg,"public, max-age=31536000, immutable",5885caec1ea5e6b9ad5f7d6edf0fd72326336ad01fe23807954a26e09be7d830,3460118
previews/action/action_010_preview.mp3,previews/action/action_010_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",4ff92f5096fc9065741134c9e6a2a00f89362a63fc165e3046b82693a4f64b5b,360847
audio/action/action_011.mp3,audio/action/action_011.mp3,audio/mpeg,"public, max-age=31536000, immutable",2538316ce24eed6524312d9373df3a1c83e610808e6eeb2b5cb7ddb4d98cca87,1242635
previews/action/action_011_preview.mp3,previews/action/action_011_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",fa3dd3cc1b78bf90341779e620b61b0768b5e0b01061304bf4251df33258bc99,360847
audio/action/action_012.mp3,audio/action/action_012.mp3,audio/mpeg,"public, max-age=31536000, immutable",847550a678daecf3faf5089981a93b9c416c69e9f60cd5e33fa0824400bb729a,1781803
previews/action/action_012_preview.mp3,previews/action/action_012_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",2a057422670793aec57121ec74308a899dbf2ab26ed255582ee20ec42db8e921,360847
audio/emotional/emotional_006.mp3,audio/emotional/emotional_006.mp3,audio/mpeg,"public, max-age=31536000, immutable",8a7c85d900ce96acff4594780d02e186ff7376cb62dcd52aa53e42be72397d17,3519677
previews/emotional/emotional_006_preview.mp3,previews/emotional/emotional_006_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",8a1f8e4068d237bbe46aa4cdd6020c5ab32d6bcf4f958d981da170e60614f961,360847
audio/emotional/emotional_007.mp3,audio/emotional/emotional_007.mp3,audio/mpeg,"public, max-age=31536000, immutable",0a546424e7d307d8b758bc43845c1910ce54770eda8e84d5b828c45affc82d38,5921479
previews/emotional/emotional_007_preview.mp3,previews/emotional/emotional_007_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",96208a5a5ed50ebefddc48c12bcfc5fae6306441fbc4b38fcf55d2d9b566ff50,360847
audio/emotional/emotional_008.mp3,audio/emotional/emotional_008.mp3,audio/mpeg,"public, max-age=31536000, immutable",91c136e729d0783872b8afece3bbb082d4c8587cde92ad2ff054d23eb36aba0e,1537296
previews/emotional/emotional_008_preview.mp3,previews/emotional/emotional_008_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",071757b1348ad6b2a0a80f8621314cec8c7a4b1ffd8ff548f0cd4f94ae4e3294,360847
audio/emotional/emotional_009.mp3,audio/emotional/emotional_009.mp3,audio/mpeg,"public, max-age=31536000, immutable",bddd2c1cc02df75a6aadab6a6bce6fe44ed86e87f5cdf9b4097232cc1245969d,1457048
previews/emotional/emotional_009_preview.mp3,previews/emotional/emotional_009_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",4188bddc3abe0916c2b01a758043159163cd3f44dbd0bebd9440f10c7a3fce3a,360847
audio/emotional/emotional_010.mp3,audio/emotional/emotional_010.mp3,audio/mpeg,"public, max-age=31536000, immutable",8dcecec94d98530f11cab40098ff90bb199d1342f73eb1fcd9a62784fe353a92,1000637
previews/emotional/emotional_010_preview.mp3,previews/emotional/emotional_010_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",aa3134d0e458d56f812849baca46f5c99b4c4567b3014301f0334403c61054bd,360847
audio/electronic/electronic_006.mp3,audio/electronic/electronic_006.mp3,audio/mpeg,"public, max-age=31536000, immutable",4cd0435c38729ee3a9bb44d1c1ac66bcbd10677735b91fd13d95c470daaa6e4d,2623781
previews/electronic/electronic_006_preview.mp3,previews/electronic/electronic_006_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",032246939c5cfe8d4f5944413bf1465ee7aa550f239a40c2f73bf17af59284f9,360847
audio/electronic/electronic_007.mp3,audio/electronic/electronic_007.mp3,audio/mpeg,"public, max-age=31536000, immutable",3dfd253a745aea4719bdccf52f9c0d3511890459fcf13ab4ae17f6005da3e4af,330439
previews/electronic/electronic_007_preview.mp3,previews/electronic/electronic_007_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",5d11eb7c980aacb05968dafc2dac9aa2bb8beeea8ceec331935a9b988d4e5ace,165242
audio/electronic/electronic_008.mp3,audio/electronic/electronic_008.mp3,audio/mpeg,"public, max-age=31536000, immutable",7de52a9ba82fcbeee44f87dfa2f4d10343f3597c1dfd0dadc5998eb27f9f662d,1740475
previews/electronic/electronic_008_preview.mp3,previews/electronic/electronic_008_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",54641c9375c64ab9a4daca495615d4aab892a6a59fbec747ff12a5ca5dbb5c2a,360847
audio/electronic/electronic_009.mp3,audio/electronic/electronic_009.mp3,audio/mpeg,"public, max-age=31536000, immutable",457682ba8f67ef449503632224ba2f804323982251c13a9dd62cc244bfd1cad2,3366077
previews/electronic/electronic_009_preview.mp3,previews/electronic/electronic_009_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",7746e076a529218e5a1ab2cb67b0b25cac9895631dc00a9af110079da1579ce1,360847
audio/electronic/electronic_010.mp3,audio/electronic/electronic_010.mp3,audio/mpeg,"public, max-age=31536000, immutable",00e28b75fe214009444f755c47d7286d712e61c493d2289c9d5333a802d07600,3226896
previews/electronic/electronic_010_preview.mp3,previews/electronic/electronic_010_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",c9da2610b1f2f6a9b0991fef7ea58a92e496d97b485556e424fe40349cb5721b,360847
audio/retro/retro_006.mp3,audio/retro/retro_006.mp3,audio/mpeg,"public, max-age=31536000, immutable",c5de897d8e1bc9f6e46d4b3119498b4ea1ff13d270de6b457cef263e845a4107,388745
previews/retro/retro_006_preview.mp3,previews/retro/retro_006_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",6b994247f466f771c10aa93b809d92cdc3d931c310958389642c5064f351eff1,194395
audio/retro/retro_007.mp3,audio/retro/retro_007.mp3,audio/mpeg,"public, max-age=31536000, immutable",d981f44d4332af68bcf5eca278924bd981b7a69a34338a61cb6430425d80e049,1848885
previews/retro/retro_007_preview.mp3,previews/retro/retro_007_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",010bcfdd0f1cb6ebee2a8c3f391e11e55c71beb9cf30a793ec923330713399bf,360847
audio/retro/retro_008.mp3,audio/retro/retro_008.mp3,audio/mpeg,"public, max-age=31536000, immutable",82914e95493133fd6b5e4cabc177e93ad8d7879d527bc24e7bf6e41b5cb0c109,1156118
previews/retro/retro_008_preview.mp3,previews/retro/retro_008_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",8047c3b906401925101152635969c3cd36f9f3b87bf22ac4d14b631596dc861e,360847
audio/retro/retro_009.mp3,audio/retro/retro_009.mp3,audio/mpeg,"public, max-age=31536000, immutable",d5ed213be5deecd80db7c6a42ac5cb0e6da944858068183439b9dd4a01f86548,610054
previews/retro/retro_009_preview.mp3,previews/retro/retro_009_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",6499290b4a909b68cadf7c7e36be2e346e265b4b8792903eaf601f701c5855ab,305049
audio/retro/retro_010.mp3,audio/retro/retro_010.mp3,audio/mpeg,"public, max-age=31536000, immutable",e70a650677ff5081af34d9c14aa8191ff15b58421221f25ab7d5fc8de7bc3d66,887788
previews/retro/retro_010_preview.mp3,previews/retro/retro_010_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",00004e51d50582a6d37a08d3b6466c03d8b5ca2c9e9adb26f9dd7013d059c376,360847
audio/ambient/ambient_006.mp3,audio/ambient/ambient_006.mp3,audio/mpeg,"public, max-age=31536000, immutable",ed735e968ebd6e497eee6057dea29e822fed3f63d81339184f9cc7b020ca0feb,2390560
previews/ambient/ambient_006_preview.mp3,previews/ambient/ambient_006_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",ede58a24107140fea4937a790db5afc4bfc4272d47b4fb57cd499a1beb03c8ff,360847
audio/ambient/ambient_007.mp3,audio/ambient/ambient_007.mp3,audio/mpeg,"public, max-age=31536000, immutable",cb8d158da85a69c34bfcba4376a8cc0960e7768d26709577147e75de644150dc,2213763
previews/ambient/ambient_007_preview.mp3,previews/ambient/ambient_007_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",94f9d1f475b799034a6e3a14cf73218e5d3c0d4f465b1dfc6d201a55ac3aed72,360847
audio/ambient/ambient_008.mp3,audio/ambient/ambient_008.mp3,audio/mpeg,"public, max-age=31536000, immutable",50b9d0f846d6562cfc1755b246eb65fde15158137bda65a1a4300a5aeae9ccc9,2463912
previews/ambient/ambient_008_preview.mp3,previews/ambient/ambient_008_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",719c95ac85db5e2e653acaaf0f3593c68025143ba0801b37307daea543dfcf6f,360847
audio/ambient/ambient_009.mp3,audio/ambient/ambient_009.mp3,audio/mpeg,"public, max-age=31536000, immutable",c65cffcdab41445a84bb3f5316a3bbf73f16194819d3b644a33c7b3d6d379382,2713434
previews/ambient/ambient_009_preview.mp3,previews/ambient/ambient_009_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",2f8c20a2a7bbc51f38afb022b5ada5035bdb6488e6c82c61b62a6aea41e96707,360847
audio/ambient/ambient_010.mp3,audio/ambient/ambient_010.mp3,audio/mpeg,"public, max-age=31536000, immutable",27e1d8f88e2f643ae499b35829059e81d62370e17880afd48646da0fc2d88f96,6048748
previews/ambient/ambient_010_preview.mp3,previews/ambient/ambient_010_preview.mp3,audio/mpeg,"public, max-age=31536000, immutable",e094ba707e260cf6b54136c75bc2ede7dcdcaa513466f7ad9e6a7c80f2cfc68a,360847
music_catalog.json,music_catalog.json,application/json; charset=utf-8,"public, max-age=300",803b43394498d35dfbb36c04a9d01c8a750d4fb983e1fc5d27d578a46a93478e,74663
